,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：486yd,Hdcp：9,PAR：3,Reg.：116yd,Hdcp：15,PAR：4,Reg.：326yd,Hdcp：3
1,右ドッグレッグのロング　奥がＬ（左）グリーン,右ドッグレッグのロング　奥がＬ（左）グリーン,右ドッグレッグのロング　奥がＬ（左）グリーン,短いショートホール奥がＬ（左）グリーン,短いショートホール奥がＬ（左）グリーン,短いショートホール奥がＬ（左）グリーン,Ｓ字のミドルホール奥がＬ（左）グリーン,Ｓ字のミドルホール奥がＬ（左）グリーン,Ｓ字のミドルホール奥がＬ（左）グリーン
2,難易度10位/18ホール中 平均スコア6.16 平均パット数2.02 パーオン率37.3% フェアウェイ率41.0% OB率38.3% バンカー率9.8%,難易度10位/18ホール中 平均スコア6.16 平均パット数2.02 パーオン率37.3% フェアウェイ率41.0% OB率38.3% バンカー率9.8%,難易度10位/18ホール中 平均スコア6.16 平均パット数2.02 パーオン率37.3% フェアウェイ率41.0% OB率38.3% バンカー率9.8%,難易度17位/18ホール中 平均スコア4 平均パット数2.03 パーオン率34.3% フェアウェイ率- OB率21.0% バンカー率-,難易度17位/18ホール中 平均スコア4 平均パット数2.03 パーオン率34.3% フェアウェイ率- OB率21.0% バンカー率-,難易度17位/18ホール中 平均スコア4 平均パット数2.03 パーオン率34.3% フェアウェイ率- OB率21.0% バンカー率-,難易度9位/18ホール中 平均スコア5.33 平均パット数1.97 パーオン率24.5% フェアウェイ率44.8% OB率35.5% バンカー率19.8%,難易度9位/18ホール中 平均スコア5.33 平均パット数1.97 パーオン率24.5% フェアウェイ率44.8% OB率35.5% バンカー率19.8%,難易度9位/18ホール中 平均スコア5.33 平均パット数1.97 パーオン率24.5% フェアウェイ率44.8% OB率35.5% バンカー率19.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：136yd,Hdcp：7,PAR：4,Reg.：405yd,Hdcp：1,PAR：4,Reg.：392yd,Hdcp：13
5,ショートホール　手前がＬ（左）グリーン,ショートホール　手前がＬ（左）グリーン,ショートホール　手前がＬ（左）グリーン,左ドッグレッグのミドル　手前がＬ（左）グリーン,左ドッグレッグのミドル　手前がＬ（左）グリーン,左ドッグレッグのミドル　手前がＬ（左）グリーン,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度12位/18ホール中 平均スコア4.14 平均パット数1.95 パーオン率19.8% フェアウェイ率- OB率29.0% バンカー率1.0%,難易度12位/18ホール中 平均スコア4.14 平均パット数1.95 パーオン率19.8% フェアウェイ率- OB率29.0% バンカー率1.0%,難易度12位/18ホール中 平均スコア4.14 平均パット数1.95 パーオン率19.8% フェアウェイ率- OB率29.0% バンカー率1.0%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.1 パーオン率21.5% フェアウェイ率46.8% OB率26.0% バンカー率17.5%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.1 パーオン率21.5% フェアウェイ率46.8% OB率26.0% バンカー率17.5%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.1 パーオン率21.5% フェアウェイ率46.8% OB率26.0% バンカー率17.5%,難易度8位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率21.5% フェアウェイ率40.3% OB率27.3% バンカー率10.8%,難易度8位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率21.5% フェアウェイ率40.3% OB率27.3% バンカー率10.8%,難易度8位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率21.5% フェアウェイ率40.3% OB率27.3% バンカー率10.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：512yd,Hdcp：11,PAR：4,Reg.：347yd,Hdcp：5,PAR：4,Reg.：377yd,Hdcp：17
9,Ｓ字のロングホール奥がＬ（左）グリーン,Ｓ字のロングホール奥がＬ（左）グリーン,Ｓ字のロングホール奥がＬ（左）グリーン,短いミドルホール　手前がＬ（左）グリーン,短いミドルホール　手前がＬ（左）グリーン,短いミドルホール　手前がＬ（左）グリーン,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
