,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：531yd,Hdcp：10,PAR：4,Reg.：383yd,Hdcp：6,PAR：3,Reg.：207yd,Hdcp：14
1,第１打はやや右方向マウンドが狙い所,第１打はやや右方向マウンドが狙い所,第１打はやや右方向マウンドが狙い所,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,景観の美しいショートホール,景観の美しいショートホール,景観の美しいショートホール
2,難易度1位/18ホール中 平均スコア6.64 平均パット数2.05 パーオン率19.3% フェアウェイ率38.8% OB率4.3% バンカー率35.8%,難易度1位/18ホール中 平均スコア6.64 平均パット数2.05 パーオン率19.3% フェアウェイ率38.8% OB率4.3% バンカー率35.8%,難易度1位/18ホール中 平均スコア6.64 平均パット数2.05 パーオン率19.3% フェアウェイ率38.8% OB率4.3% バンカー率35.8%,難易度7位/18ホール中 平均スコア5.53 平均パット数2.02 パーオン率11.3% フェアウェイ率30.8% OB率6.7% バンカー率17.5%,難易度7位/18ホール中 平均スコア5.53 平均パット数2.02 パーオン率11.3% フェアウェイ率30.8% OB率6.7% バンカー率17.5%,難易度7位/18ホール中 平均スコア5.53 平均パット数2.02 パーオン率11.3% フェアウェイ率30.8% OB率6.7% バンカー率17.5%,難易度15位/18ホール中 平均スコア4.15 平均パット数1.95 パーオン率15.0% フェアウェイ率- OB率4.7% バンカー率10.3%,難易度15位/18ホール中 平均スコア4.15 平均パット数1.95 パーオン率15.0% フェアウェイ率- OB率4.7% バンカー率10.3%,難易度15位/18ホール中 平均スコア4.15 平均パット数1.95 パーオン率15.0% フェアウェイ率- OB率4.7% バンカー率10.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：367yd,Hdcp：12,PAR：4,Reg.：375yd,Hdcp：2,PAR：4,Reg.：384yd,Hdcp：18
5,比較的距離のないミドルホール,比較的距離のないミドルホール,比較的距離のないミドルホール,平坦だが距離の長いミドルホール,平坦だが距離の長いミドルホール,平坦だが距離の長いミドルホール,やや打ち下ろしの真っ直ぐな美しいミドルホール,やや打ち下ろしの真っ直ぐな美しいミドルホール,やや打ち下ろしの真っ直ぐな美しいミドルホール
6,難易度8位/18ホール中 平均スコア5.53 平均パット数2.06 パーオン率16.0% フェアウェイ率47.8% OB率30.0% バンカー率8.8%,難易度8位/18ホール中 平均スコア5.53 平均パット数2.06 パーオン率16.0% フェアウェイ率47.8% OB率30.0% バンカー率8.8%,難易度8位/18ホール中 平均スコア5.53 平均パット数2.06 パーオン率16.0% フェアウェイ率47.8% OB率30.0% バンカー率8.8%,難易度3位/18ホール中 平均スコア5.64 平均パット数1.97 パーオン率8.0% フェアウェイ率44.8% OB率38.5% バンカー率2.5%,難易度3位/18ホール中 平均スコア5.64 平均パット数1.97 パーオン率8.0% フェアウェイ率44.8% OB率38.5% バンカー率2.5%,難易度3位/18ホール中 平均スコア5.64 平均パット数1.97 パーオン率8.0% フェアウェイ率44.8% OB率38.5% バンカー率2.5%,難易度12位/18ホール中 平均スコア5.38 平均パット数2 パーオン率15.3% フェアウェイ率44.5% OB率19.0% バンカー率27.5%,難易度12位/18ホール中 平均スコア5.38 平均パット数2 パーオン率15.3% フェアウェイ率44.5% OB率19.0% バンカー率27.5%,難易度12位/18ホール中 平均スコア5.38 平均パット数2 パーオン率15.3% フェアウェイ率44.5% OB率19.0% バンカー率27.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：505yd,Hdcp：8,PAR：3,Reg.：150yd,Hdcp：16,PAR：4,Reg.：408yd,Hdcp：4
9,左がＯＢのロングホール　第１打は右の欅ねらい,左がＯＢのロングホール　第１打は右の欅ねらい,左がＯＢのロングホール　第１打は右の欅ねらい,谷越えのショートホール　手前がＬ（左）グリーン,谷越えのショートホール　手前がＬ（左）グリーン,谷越えのショートホール　手前がＬ（左）グリーン,豪快なティショットと正確な第２打 が要求されます,豪快なティショットと正確な第２打 が要求されます,豪快なティショットと正確な第２打 が要求されます
10,難易度4位/18ホール中 平均スコア6.6 平均パット数2.04 パーオン率20.8% フェアウェイ率44.0% OB率39.3% バンカー率16.8%,難易度4位/18ホール中 平均スコア6.6 平均パット数2.04 パーオン率20.8% フェアウェイ率44.0% OB率39.3% バンカー率16.8%,難易度4位/18ホール中 平均スコア6.6 平均パット数2.04 パーオン率20.8% フェアウェイ率44.0% OB率39.3% バンカー率16.8%,難易度18位/18ホール中 平均スコア4.09 平均パット数2.05 パーオン率28.3% フェアウェイ率- OB率16.8% バンカー率10.0%,難易度18位/18ホール中 平均スコア4.09 平均パット数2.05 パーオン率28.3% フェアウェイ率- OB率16.8% バンカー率10.0%,難易度18位/18ホール中 平均スコア4.09 平均パット数2.05 パーオン率28.3% フェアウェイ率- OB率16.8% バンカー率10.0%,難易度6位/18ホール中 平均スコア5.58 平均パット数2 パーオン率9.3% フェアウェイ率44.8% OB率21.5% バンカー率28.8%,難易度6位/18ホール中 平均スコア5.58 平均パット数2 パーオン率9.3% フェアウェイ率44.8% OB率21.5% バンカー率28.8%,難易度6位/18ホール中 平均スコア5.58 平均パット数2 パーオン率9.3% フェアウェイ率44.8% OB率21.5% バンカー率28.8%
