,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：480yd,Hdcp：7,PAR：4,Reg.：350yd,Hdcp：5,PAR：3,Reg.：150yd,Hdcp：15
1,距離は短いが左側ＯＢ右側に落とすと上げるのに苦労,距離は短いが左側ＯＢ右側に落とすと上げるのに苦労,距離は短いが左側ＯＢ右側に落とすと上げるのに苦労,左側クロスバンカー手前迄がＯＢ　第２打は打ち上げ,左側クロスバンカー手前迄がＯＢ　第２打は打ち上げ,左側クロスバンカー手前迄がＯＢ　第２打は打ち上げ,グリーン奥がＯＢ　手前の池に注意,グリーン奥がＯＢ　手前の池に注意,グリーン奥がＯＢ　手前の池に注意
2,難易度9位/18ホール中 平均スコア6.38 平均パット数2.04 パーオン率31.5% フェアウェイ率36.0% OB率24.0% バンカー率37.0%,難易度9位/18ホール中 平均スコア6.38 平均パット数2.04 パーオン率31.5% フェアウェイ率36.0% OB率24.0% バンカー率37.0%,難易度9位/18ホール中 平均スコア6.38 平均パット数2.04 パーオン率31.5% フェアウェイ率36.0% OB率24.0% バンカー率37.0%,難易度6位/18ホール中 平均スコア5.53 平均パット数2.05 パーオン率15.5% フェアウェイ率38.8% OB率8.0% バンカー率44.8%,難易度6位/18ホール中 平均スコア5.53 平均パット数2.05 パーオン率15.5% フェアウェイ率38.8% OB率8.0% バンカー率44.8%,難易度6位/18ホール中 平均スコア5.53 平均パット数2.05 パーオン率15.5% フェアウェイ率38.8% OB率8.0% バンカー率44.8%,難易度17位/18ホール中 平均スコア3.99 平均パット数1.99 パーオン率33.3% フェアウェイ率- OB率6.3% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.99 平均パット数1.99 パーオン率33.3% フェアウェイ率- OB率6.3% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.99 平均パット数1.99 パーオン率33.3% フェアウェイ率- OB率6.3% バンカー率16.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：420yd,Hdcp：1,PAR：5,Reg.：520yd,Hdcp：9,PAR：4,Reg.：430yd,Hdcp：3
5,距離のあるミドルホール,距離のあるミドルホール,距離のあるミドルホール,ストレートなロングホール,ストレートなロングホール,ストレートなロングホール,２本杉の右側が狙い所　第２打が打ち上げ,２本杉の右側が狙い所　第２打が打ち上げ,２本杉の右側が狙い所　第２打が打ち上げ
6,難易度1位/18ホール中 平均スコア5.7 平均パット数2 パーオン率6.0% フェアウェイ率46.0% OB率10.3% バンカー率21.3%,難易度1位/18ホール中 平均スコア5.7 平均パット数2 パーオン率6.0% フェアウェイ率46.0% OB率10.3% バンカー率21.3%,難易度1位/18ホール中 平均スコア5.7 平均パット数2 パーオン率6.0% フェアウェイ率46.0% OB率10.3% バンカー率21.3%,難易度8位/18ホール中 平均スコア6.46 平均パット数2.02 パーオン率20.5% フェアウェイ率36.8% OB率5.3% バンカー率31.3%,難易度8位/18ホール中 平均スコア6.46 平均パット数2.02 パーオン率20.5% フェアウェイ率36.8% OB率5.3% バンカー率31.3%,難易度8位/18ホール中 平均スコア6.46 平均パット数2.02 パーオン率20.5% フェアウェイ率36.8% OB率5.3% バンカー率31.3%,難易度3位/18ホール中 平均スコア5.64 平均パット数2.03 パーオン率9.0% フェアウェイ率45.8% OB率9.3% バンカー率37.8%,難易度3位/18ホール中 平均スコア5.64 平均パット数2.03 パーオン率9.0% フェアウェイ率45.8% OB率9.3% バンカー率37.8%,難易度3位/18ホール中 平均スコア5.64 平均パット数2.03 パーオン率9.0% フェアウェイ率45.8% OB率9.3% バンカー率37.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：350yd,Hdcp：11,PAR：3,Reg.：140yd,Hdcp：17,PAR：4,Reg.：400yd,Hdcp：13
9,左側がＯＢ　左ドッグレッグのミドルホール,左側がＯＢ　左ドッグレッグのミドルホール,左側がＯＢ　左ドッグレッグのミドルホール,グリーン右と奥に落とさないように注意,グリーン右と奥に落とさないように注意,グリーン右と奥に落とさないように注意,だらだらとした登りのミドルホール,だらだらとした登りのミドルホール,だらだらとした登りのミドルホール
10,難易度10位/18ホール中 平均スコア5.43 平均パット数2.04 パーオン率15.8% フェアウェイ率42.8% OB率13.3% バンカー率35.5%,難易度10位/18ホール中 平均スコア5.43 平均パット数2.04 パーオン率15.8% フェアウェイ率42.8% OB率13.3% バンカー率35.5%,難易度10位/18ホール中 平均スコア5.43 平均パット数2.04 パーオン率15.8% フェアウェイ率42.8% OB率13.3% バンカー率35.5%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.05 パーオン率34.8% フェアウェイ率- OB率1.0% バンカー率39.5%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.05 パーオン率34.8% フェアウェイ率- OB率1.0% バンカー率39.5%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.05 パーオン率34.8% フェアウェイ率- OB率1.0% バンカー率39.5%,難易度12位/18ホール中 平均スコア5.39 平均パット数1.98 パーオン率13.8% フェアウェイ率43.0% OB率6.8% バンカー率30.0%,難易度12位/18ホール中 平均スコア5.39 平均パット数1.98 パーオン率13.8% フェアウェイ率43.0% OB率6.8% バンカー率30.0%,難易度12位/18ホール中 平均スコア5.39 平均パット数1.98 パーオン率13.8% フェアウェイ率43.0% OB率6.8% バンカー率30.0%
