,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：559yd,Hdcp：10,PAR：4,Reg.：431yd,Hdcp：4,PAR：3,Reg.：143yd,Hdcp：16
1,緩やかなＳ字型でセカンド地点よりやや打ち上げ,緩やかなＳ字型でセカンド地点よりやや打ち上げ,緩やかなＳ字型でセカンド地点よりやや打ち上げ,ストレートで中央に大きなウォーターハザード,ストレートで中央に大きなウォーターハザード,ストレートで中央に大きなウォーターハザード,眼下のウォーターハザードがグリーン横まで広がる,眼下のウォーターハザードがグリーン横まで広がる,眼下のウォーターハザードがグリーン横まで広がる
2,難易度2位/18ホール中 平均スコア6.73 平均パット数1.98 パーオン率18.8% フェアウェイ率38.3% OB率12.0% バンカー率39.5%,難易度2位/18ホール中 平均スコア6.73 平均パット数1.98 パーオン率18.8% フェアウェイ率38.3% OB率12.0% バンカー率39.5%,難易度2位/18ホール中 平均スコア6.73 平均パット数1.98 パーオン率18.8% フェアウェイ率38.3% OB率12.0% バンカー率39.5%,難易度6位/18ホール中 平均スコア5.68 平均パット数1.98 パーオン率10.5% フェアウェイ率44.5% OB率12.3% バンカー率12.0%,難易度6位/18ホール中 平均スコア5.68 平均パット数1.98 パーオン率10.5% フェアウェイ率44.5% OB率12.3% バンカー率12.0%,難易度6位/18ホール中 平均スコア5.68 平均パット数1.98 パーオン率10.5% フェアウェイ率44.5% OB率12.3% バンカー率12.0%,難易度18位/18ホール中 平均スコア3.78 平均パット数2 パーオン率45.8% フェアウェイ率- OB率4.0% バンカー率1.0%,難易度18位/18ホール中 平均スコア3.78 平均パット数2 パーオン率45.8% フェアウェイ率- OB率4.0% バンカー率1.0%,難易度18位/18ホール中 平均スコア3.78 平均パット数2 パーオン率45.8% フェアウェイ率- OB率4.0% バンカー率1.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：594yd,Hdcp：2,PAR：4,Reg.：422yd,Hdcp：8,PAR：4,Reg.：347yd,Hdcp：14
5,距離のあるやや右にドッグレッグしたロングホール,距離のあるやや右にドッグレッグしたロングホール,距離のあるやや右にドッグレッグしたロングホール,右サイドに広がる大きなウォーターハザードが特長,右サイドに広がる大きなウォーターハザードが特長,右サイドに広がる大きなウォーターハザードが特長,グリーン奥のＯＢに注意,グリーン奥のＯＢに注意,グリーン奥のＯＢに注意
6,難易度1位/18ホール中 平均スコア6.8 平均パット数2.06 パーオン率11.3% フェアウェイ率36.5% OB率6.0% バンカー率39.8%,難易度1位/18ホール中 平均スコア6.8 平均パット数2.06 パーオン率11.3% フェアウェイ率36.5% OB率6.0% バンカー率39.8%,難易度1位/18ホール中 平均スコア6.8 平均パット数2.06 パーオン率11.3% フェアウェイ率36.5% OB率6.0% バンカー率39.8%,難易度3位/18ホール中 平均スコア5.76 平均パット数2.02 パーオン率12.0% フェアウェイ率51.0% OB率4.3% バンカー率21.0%,難易度3位/18ホール中 平均スコア5.76 平均パット数2.02 パーオン率12.0% フェアウェイ率51.0% OB率4.3% バンカー率21.0%,難易度3位/18ホール中 平均スコア5.76 平均パット数2.02 パーオン率12.0% フェアウェイ率51.0% OB率4.3% バンカー率21.0%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.94 パーオン率23.8% フェアウェイ率34.0% OB率7.0% バンカー率44.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.94 パーオン率23.8% フェアウェイ率34.0% OB率7.0% バンカー率44.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.94 パーオン率23.8% フェアウェイ率34.0% OB率7.0% バンカー率44.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：361yd,Hdcp：12,PAR：3,Reg.：159yd,Hdcp：18,PAR：4,Reg.：423yd,Hdcp：6
9,左サイドにウエストエリアの広がるミドルホール,左サイドにウエストエリアの広がるミドルホール,左サイドにウエストエリアの広がるミドルホール,ティからグリーンまでウエストエリアが広がる,ティからグリーンまでウエストエリアが広がる,ティからグリーンまでウエストエリアが広がる,第１打目の目標は正面のクロスバンカーを避けやや右,第１打目の目標は正面のクロスバンカーを避けやや右,第１打目の目標は正面のクロスバンカーを避けやや右
