,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：479yd,Hdcp：,PAR：4,Reg.：303yd,Hdcp：,PAR：3,Reg.：156yd,Hdcp：
1,第１打はフェアウェイ右サイド狙い,第１打はフェアウェイ右サイド狙い,第１打はフェアウェイ右サイド狙い,距離の短いミドル　１打目は残りヤードを考えて,距離の短いミドル　１打目は残りヤードを考えて,距離の短いミドル　１打目は残りヤードを考えて,右サイドに池のあるショートホール,右サイドに池のあるショートホール,右サイドに池のあるショートホール
2,難易度3位/18ホール中 平均スコア6.52 平均パット数1.82 パーオン率14.0% フェアウェイ率52.0% OB率22.5% バンカー率7.8%,難易度3位/18ホール中 平均スコア6.52 平均パット数1.82 パーオン率14.0% フェアウェイ率52.0% OB率22.5% バンカー率7.8%,難易度3位/18ホール中 平均スコア6.52 平均パット数1.82 パーオン率14.0% フェアウェイ率52.0% OB率22.5% バンカー率7.8%,難易度16位/18ホール中 平均スコア4.97 平均パット数1.88 パーオン率31.8% フェアウェイ率49.5% OB率23.3% バンカー率9.0%,難易度16位/18ホール中 平均スコア4.97 平均パット数1.88 パーオン率31.8% フェアウェイ率49.5% OB率23.3% バンカー率9.0%,難易度16位/18ホール中 平均スコア4.97 平均パット数1.88 パーオン率31.8% フェアウェイ率49.5% OB率23.3% バンカー率9.0%,難易度14位/18ホール中 平均スコア4.12 平均パット数1.81 パーオン率15.0% フェアウェイ率- OB率5.0% バンカー率23.8%,難易度14位/18ホール中 平均スコア4.12 平均パット数1.81 パーオン率15.0% フェアウェイ率- OB率5.0% バンカー率23.8%,難易度14位/18ホール中 平均スコア4.12 平均パット数1.81 パーオン率15.0% フェアウェイ率- OB率5.0% バンカー率23.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：302yd,Hdcp：,PAR：4,Reg.：315yd,Hdcp：,PAR：4,Reg.：384yd,Hdcp：
5,第１打はフェアウェイの左　飛距離よりも正確に,第１打はフェアウェイの左　飛距離よりも正確に,第１打はフェアウェイの左　飛距離よりも正確に,第２打は打ち上げのため、距離感に注意,第２打は打ち上げのため、距離感に注意,第２打は打ち上げのため、距離感に注意,打ち下しのミドル　右グリーン横の杉の木狙い,打ち下しのミドル　右グリーン横の杉の木狙い,打ち下しのミドル　右グリーン横の杉の木狙い
6,難易度13位/18ホール中 平均スコア5.14 平均パット数2.02 パーオン率29.3% フェアウェイ率46.8% OB率16.0% バンカー率6.8%,難易度13位/18ホール中 平均スコア5.14 平均パット数2.02 パーオン率29.3% フェアウェイ率46.8% OB率16.0% バンカー率6.8%,難易度13位/18ホール中 平均スコア5.14 平均パット数2.02 パーオン率29.3% フェアウェイ率46.8% OB率16.0% バンカー率6.8%,難易度12位/18ホール中 平均スコア5.25 平均パット数1.97 パーオン率18.8% フェアウェイ率49.3% OB率6.3% バンカー率13.8%,難易度12位/18ホール中 平均スコア5.25 平均パット数1.97 パーオン率18.8% フェアウェイ率49.3% OB率6.3% バンカー率13.8%,難易度12位/18ホール中 平均スコア5.25 平均パット数1.97 パーオン率18.8% フェアウェイ率49.3% OB率6.3% バンカー率13.8%,難易度9位/18ホール中 平均スコア5.31 平均パット数1.81 パーオン率11.8% フェアウェイ率49.3% OB率29.5% バンカー率8.5%,難易度9位/18ホール中 平均スコア5.31 平均パット数1.81 パーオン率11.8% フェアウェイ率49.3% OB率29.5% バンカー率8.5%,難易度9位/18ホール中 平均スコア5.31 平均パット数1.81 パーオン率11.8% フェアウェイ率49.3% OB率29.5% バンカー率8.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：140yd,Hdcp：,PAR：5,Reg.：523yd,Hdcp：,PAR：4,Reg.：278yd,Hdcp：
9,谷越えのショートホール　手前が左（L）グリーン,谷越えのショートホール　手前が左（L）グリーン,谷越えのショートホール　手前が左（L）グリーン,池越えのロング　第１打は豪快に飛ばしたい,池越えのロング　第１打は豪快に飛ばしたい,池越えのロング　第１打は豪快に飛ばしたい,距離のないミドル　第１打は左バンカー越えがベスト,距離のないミドル　第１打は左バンカー越えがベスト,距離のないミドル　第１打は左バンカー越えがベスト
10,難易度17位/18ホール中 平均スコア3.97 平均パット数1.84 パーオン率21.5% フェアウェイ率- OB率30.0% バンカー率6.5%,難易度17位/18ホール中 平均スコア3.97 平均パット数1.84 パーオン率21.5% フェアウェイ率- OB率30.0% バンカー率6.5%,難易度17位/18ホール中 平均スコア3.97 平均パット数1.84 パーオン率21.5% フェアウェイ率- OB率30.0% バンカー率6.5%,難易度1位/18ホール中 平均スコア6.7 平均パット数1.89 パーオン率9.8% フェアウェイ率53.8% OB率51.3% バンカー率4.5%,難易度1位/18ホール中 平均スコア6.7 平均パット数1.89 パーオン率9.8% フェアウェイ率53.8% OB率51.3% バンカー率4.5%,難易度1位/18ホール中 平均スコア6.7 平均パット数1.89 パーオン率9.8% フェアウェイ率53.8% OB率51.3% バンカー率4.5%,難易度10位/18ホール中 平均スコア5.21 平均パット数1.79 パーオン率19.8% フェアウェイ率46.5% OB率28.0% バンカー率15.8%,難易度10位/18ホール中 平均スコア5.21 平均パット数1.79 パーオン率19.8% フェアウェイ率46.5% OB率28.0% バンカー率15.8%,難易度10位/18ホール中 平均スコア5.21 平均パット数1.79 パーオン率19.8% フェアウェイ率46.5% OB率28.0% バンカー率15.8%
