,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：390yd,Hdcp：10,PAR：5,Reg.：487yd,Hdcp：4,PAR：3,Reg.：163yd,Hdcp：14
1,距離のあるホールでフェアウェイも広い,距離のあるホールでフェアウェイも広い,距離のあるホールでフェアウェイも広い,セカンドは打つ場所がないくらい狭く絞られている,セカンドは打つ場所がないくらい狭く絞られている,セカンドは打つ場所がないくらい狭く絞られている,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール
2,難易度2位/18ホール中 平均スコア5.59 平均パット数1.98 パーオン率9.8% フェアウェイ率55.0% OB率19.5% バンカー率23.0%,難易度2位/18ホール中 平均スコア5.59 平均パット数1.98 パーオン率9.8% フェアウェイ率55.0% OB率19.5% バンカー率23.0%,難易度2位/18ホール中 平均スコア5.59 平均パット数1.98 パーオン率9.8% フェアウェイ率55.0% OB率19.5% バンカー率23.0%,難易度1位/18ホール中 平均スコア6.63 平均パット数2.07 パーオン率22.0% フェアウェイ率54.0% OB率53.5% バンカー率11.8%,難易度1位/18ホール中 平均スコア6.63 平均パット数2.07 パーオン率22.0% フェアウェイ率54.0% OB率53.5% バンカー率11.8%,難易度1位/18ホール中 平均スコア6.63 平均パット数2.07 パーオン率22.0% フェアウェイ率54.0% OB率53.5% バンカー率11.8%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.96 パーオン率20.8% フェアウェイ率- OB率17.8% バンカー率31.3%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.96 パーオン率20.8% フェアウェイ率- OB率17.8% バンカー率31.3%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.96 パーオン率20.8% フェアウェイ率- OB率17.8% バンカー率31.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：350yd,Hdcp：6,PAR：4,Reg.：332yd,Hdcp：16,PAR：5,Reg.：446yd,Hdcp：12
5,ダラダラと打ち上げのミドルホール,ダラダラと打ち上げのミドルホール,ダラダラと打ち上げのミドルホール,距離の短いサービスホールだが油断は禁物,距離の短いサービスホールだが油断は禁物,距離の短いサービスホールだが油断は禁物,名物の打ち降ろしロングホール,名物の打ち降ろしロングホール,名物の打ち降ろしロングホール
6,難易度8位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率22.3% フェアウェイ率50.8% OB率29.0% バンカー率27.0%,難易度8位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率22.3% フェアウェイ率50.8% OB率29.0% バンカー率27.0%,難易度8位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率22.3% フェアウェイ率50.8% OB率29.0% バンカー率27.0%,難易度12位/18ホール中 平均スコア5.24 平均パット数2 パーオン率27.0% フェアウェイ率56.3% OB率40.3% バンカー率15.8%,難易度12位/18ホール中 平均スコア5.24 平均パット数2 パーオン率27.0% フェアウェイ率56.3% OB率40.3% バンカー率15.8%,難易度12位/18ホール中 平均スコア5.24 平均パット数2 パーオン率27.0% フェアウェイ率56.3% OB率40.3% バンカー率15.8%,難易度14位/18ホール中 平均スコア6.11 平均パット数2.03 パーオン率37.0% フェアウェイ率38.0% OB率66.8% バンカー率4.0%,難易度14位/18ホール中 平均スコア6.11 平均パット数2.03 パーオン率37.0% フェアウェイ率38.0% OB率66.8% バンカー率4.0%,難易度14位/18ホール中 平均スコア6.11 平均パット数2.03 パーオン率37.0% フェアウェイ率38.0% OB率66.8% バンカー率4.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：131yd,Hdcp：18,PAR：4,Reg.：354yd,Hdcp：2,PAR：4,Reg.：377yd,Hdcp：8
9,短いショートホール,短いショートホール,短いショートホール,左が全てＯＢの打ち上げホール,左が全てＯＢの打ち上げホール,左が全てＯＢの打ち上げホール,フェアウェイは広い　思い切って振り抜こう,フェアウェイは広い　思い切って振り抜こう,フェアウェイは広い　思い切って振り抜こう
10,難易度17位/18ホール中 平均スコア3.92 平均パット数1.99 パーオン率30.3% フェアウェイ率- OB率24.3% バンカー率16.3%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.99 パーオン率30.3% フェアウェイ率- OB率24.3% バンカー率16.3%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.99 パーオン率30.3% フェアウェイ率- OB率24.3% バンカー率16.3%,難易度4位/18ホール中 平均スコア5.49 平均パット数2.02 パーオン率18.8% フェアウェイ率41.3% OB率46.0% バンカー率14.0%,難易度4位/18ホール中 平均スコア5.49 平均パット数2.02 パーオン率18.8% フェアウェイ率41.3% OB率46.0% バンカー率14.0%,難易度4位/18ホール中 平均スコア5.49 平均パット数2.02 パーオン率18.8% フェアウェイ率41.3% OB率46.0% バンカー率14.0%,難易度7位/18ホール中 平均スコア5.38 平均パット数1.9 パーオン率14.3% フェアウェイ率52.5% OB率23.0% バンカー率29.5%,難易度7位/18ホール中 平均スコア5.38 平均パット数1.9 パーオン率14.3% フェアウェイ率52.5% OB率23.0% バンカー率29.5%,難易度7位/18ホール中 平均スコア5.38 平均パット数1.9 パーオン率14.3% フェアウェイ率52.5% OB率23.0% バンカー率29.5%
