,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：317yd,Hdcp：5,PAR：3,Reg.：143yd,Hdcp：8,PAR：5,Reg.：487yd,Hdcp：2
1,距離の短い打ち下ろしのミドルホール,距離の短い打ち下ろしのミドルホール,距離の短い打ち下ろしのミドルホール,グリーンが２つあるショートホール,グリーンが２つあるショートホール,グリーンが２つあるショートホール,打ち上げのロングホール,打ち上げのロングホール,打ち上げのロングホール
2,難易度4位/9ホール中 平均スコア5.33 平均パット数1.98 パーオン率19.8% フェアウェイ率47.5% OB率9.5% バンカー率42.5%,難易度4位/9ホール中 平均スコア5.33 平均パット数1.98 パーオン率19.8% フェアウェイ率47.5% OB率9.5% バンカー率42.5%,難易度4位/9ホール中 平均スコア5.33 平均パット数1.98 パーオン率19.8% フェアウェイ率47.5% OB率9.5% バンカー率42.5%,難易度7位/9ホール中 平均スコア4.14 平均パット数1.92 パーオン率22.3% フェアウェイ率- OB率7.3% バンカー率31.8%,難易度7位/9ホール中 平均スコア4.14 平均パット数1.92 パーオン率22.3% フェアウェイ率- OB率7.3% バンカー率31.8%,難易度7位/9ホール中 平均スコア4.14 平均パット数1.92 パーオン率22.3% フェアウェイ率- OB率7.3% バンカー率31.8%,難易度1位/9ホール中 平均スコア6.71 平均パット数2.08 パーオン率20.0% フェアウェイ率45.5% OB率26.3% バンカー率53.3%,難易度1位/9ホール中 平均スコア6.71 平均パット数2.08 パーオン率20.0% フェアウェイ率45.5% OB率26.3% バンカー率53.3%,難易度1位/9ホール中 平均スコア6.71 平均パット数2.08 パーオン率20.0% フェアウェイ率45.5% OB率26.3% バンカー率53.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：328yd,Hdcp：4,PAR：4,Reg.：350yd,Hdcp：7,PAR：4,Reg.：360yd,Hdcp：1
5,セカンド地点よりフェアウェイが狭くなるミドル,セカンド地点よりフェアウェイが狭くなるミドル,セカンド地点よりフェアウェイが狭くなるミドル,緩やかな打ち下ろしのミドルホール,緩やかな打ち下ろしのミドルホール,緩やかな打ち下ろしのミドルホール,距離の長いミドルホール,距離の長いミドルホール,距離の長いミドルホール
6,難易度6位/9ホール中 平均スコア5.22 平均パット数1.98 パーオン率25.5% フェアウェイ率47.8% OB率23.3% バンカー率39.8%,難易度6位/9ホール中 平均スコア5.22 平均パット数1.98 パーオン率25.5% フェアウェイ率47.8% OB率23.3% バンカー率39.8%,難易度6位/9ホール中 平均スコア5.22 平均パット数1.98 パーオン率25.5% フェアウェイ率47.8% OB率23.3% バンカー率39.8%,難易度3位/9ホール中 平均スコア5.35 平均パット数1.99 パーオン率19.8% フェアウェイ率46.0% OB率13.0% バンカー率43.3%,難易度3位/9ホール中 平均スコア5.35 平均パット数1.99 パーオン率19.8% フェアウェイ率46.0% OB率13.0% バンカー率43.3%,難易度3位/9ホール中 平均スコア5.35 平均パット数1.99 パーオン率19.8% フェアウェイ率46.0% OB率13.0% バンカー率43.3%,難易度8位/9ホール中 平均スコア5.09 平均パット数1.97 パーオン率27.3% フェアウェイ率58.3% OB率18.0% バンカー率32.5%,難易度8位/9ホール中 平均スコア5.09 平均パット数1.97 パーオン率27.3% フェアウェイ率58.3% OB率18.0% バンカー率32.5%,難易度8位/9ホール中 平均スコア5.09 平均パット数1.97 パーオン率27.3% フェアウェイ率58.3% OB率18.0% バンカー率32.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：137yd,Hdcp：9,PAR：5,Reg.：501yd,Hdcp：3,PAR：4,Reg.：359yd,Hdcp：6
9,グリーン左サイドが広く、花道になっているショート,グリーン左サイドが広く、花道になっているショート,グリーン左サイドが広く、花道になっているショート,フラットなロングホール,フラットなロングホール,フラットなロングホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール
10,難易度9位/9ホール中 平均スコア3.86 平均パット数1.97 パーオン率32.5% フェアウェイ率- OB率8.5% バンカー率36.0%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.97 パーオン率32.5% フェアウェイ率- OB率8.5% バンカー率36.0%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.97 パーオン率32.5% フェアウェイ率- OB率8.5% バンカー率36.0%,難易度2位/9ホール中 平均スコア6.43 平均パット数2.03 パーオン率27.0% フェアウェイ率56.3% OB率21.8% バンカー率53.3%,難易度2位/9ホール中 平均スコア6.43 平均パット数2.03 パーオン率27.0% フェアウェイ率56.3% OB率21.8% バンカー率53.3%,難易度2位/9ホール中 平均スコア6.43 平均パット数2.03 パーオン率27.0% フェアウェイ率56.3% OB率21.8% バンカー率53.3%,難易度5位/9ホール中 平均スコア5.24 平均パット数2.01 パーオン率22.0% フェアウェイ率55.3% OB率3.0% バンカー率34.3%,難易度5位/9ホール中 平均スコア5.24 平均パット数2.01 パーオン率22.0% フェアウェイ率55.3% OB率3.0% バンカー率34.3%,難易度5位/9ホール中 平均スコア5.24 平均パット数2.01 パーオン率22.0% フェアウェイ率55.3% OB率3.0% バンカー率34.3%
