,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：338yd,Hdcp：8,PAR：4,Reg.：407yd,Hdcp：2,PAR：4,Reg.：323yd,Hdcp：7
1,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,急激な右ドッグレッグの長いミドルホール,急激な右ドッグレッグの長いミドルホール,急激な右ドッグレッグの長いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度2位/9ホール中 平均スコア5.54 平均パット数2.07 パーオン率14.0% フェアウェイ率45.8% OB率21.8% バンカー率14.8%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.07 パーオン率14.0% フェアウェイ率45.8% OB率21.8% バンカー率14.8%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.07 パーオン率14.0% フェアウェイ率45.8% OB率21.8% バンカー率14.8%,難易度1位/9ホール中 平均スコア5.71 平均パット数2.03 パーオン率9.0% フェアウェイ率51.5% OB率40.0% バンカー率14.0%,難易度1位/9ホール中 平均スコア5.71 平均パット数2.03 パーオン率9.0% フェアウェイ率51.5% OB率40.0% バンカー率14.0%,難易度1位/9ホール中 平均スコア5.71 平均パット数2.03 パーオン率9.0% フェアウェイ率51.5% OB率40.0% バンカー率14.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数2.07 パーオン率29.0% フェアウェイ率43.3% OB率32.5% バンカー率11.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数2.07 パーオン率29.0% フェアウェイ率43.3% OB率32.5% バンカー率11.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数2.07 パーオン率29.0% フェアウェイ率43.3% OB率32.5% バンカー率11.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：149yd,Hdcp：5,PAR：5,Reg.：510yd,Hdcp：4,PAR：4,Reg.：330yd,Hdcp：1
5,ショートホール,ショートホール,ショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,緩やかな右ドッグレッグのミドルホール,緩やかな右ドッグレッグのミドルホール,緩やかな右ドッグレッグのミドルホール
6,難易度8位/9ホール中 平均スコア4.05 平均パット数2 パーオン率23.3% フェアウェイ率- OB率4.3% バンカー率1.0%,難易度8位/9ホール中 平均スコア4.05 平均パット数2 パーオン率23.3% フェアウェイ率- OB率4.3% バンカー率1.0%,難易度8位/9ホール中 平均スコア4.05 平均パット数2 パーオン率23.3% フェアウェイ率- OB率4.3% バンカー率1.0%,難易度7位/9ホール中 平均スコア6.05 平均パット数2.03 パーオン率36.0% フェアウェイ率59.5% OB率20.0% バンカー率4.0%,難易度7位/9ホール中 平均スコア6.05 平均パット数2.03 パーオン率36.0% フェアウェイ率59.5% OB率20.0% バンカー率4.0%,難易度7位/9ホール中 平均スコア6.05 平均パット数2.03 パーオン率36.0% フェアウェイ率59.5% OB率20.0% バンカー率4.0%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.02 パーオン率13.5% フェアウェイ率50.3% OB率8.3% バンカー率8.5%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.02 パーオン率13.5% フェアウェイ率50.3% OB率8.3% バンカー率8.5%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.02 パーオン率13.5% フェアウェイ率50.3% OB率8.3% バンカー率8.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：156yd,Hdcp：9,PAR：4,Reg.：374yd,Hdcp：3,PAR：5,Reg.：470yd,Hdcp：6
9,ショートホール,ショートホール,ショートホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度9位/9ホール中 平均スコア3.93 平均パット数2.02 パーオン率29.8% フェアウェイ率- OB率4.7% バンカー率3.0%,難易度9位/9ホール中 平均スコア3.93 平均パット数2.02 パーオン率29.8% フェアウェイ率- OB率4.7% バンカー率3.0%,難易度9位/9ホール中 平均スコア3.93 平均パット数2.02 パーオン率29.8% フェアウェイ率- OB率4.7% バンカー率3.0%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.01 パーオン率22.3% フェアウェイ率45.3% OB率22.0% バンカー率15.8%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.01 パーオン率22.3% フェアウェイ率45.3% OB率22.0% バンカー率15.8%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.01 パーオン率22.3% フェアウェイ率45.3% OB率22.0% バンカー率15.8%,難易度4位/9ホール中 平均スコア6.29 平均パット数2.01 パーオン率31.8% フェアウェイ率50.0% OB率29.5% バンカー率8.3%,難易度4位/9ホール中 平均スコア6.29 平均パット数2.01 パーオン率31.8% フェアウェイ率50.0% OB率29.5% バンカー率8.3%,難易度4位/9ホール中 平均スコア6.29 平均パット数2.01 パーオン率31.8% フェアウェイ率50.0% OB率29.5% バンカー率8.3%
