,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：379yd,Hdcp：11,PAR：3,Reg.：154yd,Hdcp：15,PAR：4,Reg.：281yd,Hdcp：17
1,富士山を眺めながらの豪快な打ち下ろしショット,富士山を眺めながらの豪快な打ち下ろしショット,富士山を眺めながらの豪快な打ち下ろしショット,池越えのショートホール,池越えのショートホール,池越えのショートホール,グリーン手前の池をめど,グリーン手前の池をめど,グリーン手前の池をめど
2,難易度6位/18ホール中 平均スコア5.44 平均パット数2 パーオン率20.0% フェアウェイ率66.3% OB率39.8% バンカー率15.5%,難易度6位/18ホール中 平均スコア5.44 平均パット数2 パーオン率20.0% フェアウェイ率66.3% OB率39.8% バンカー率15.5%,難易度6位/18ホール中 平均スコア5.44 平均パット数2 パーオン率20.0% フェアウェイ率66.3% OB率39.8% バンカー率15.5%,難易度14位/18ホール中 平均スコア4.19 平均パット数2.05 パーオン率21.3% フェアウェイ率- OB率18.3% バンカー率11.5%,難易度14位/18ホール中 平均スコア4.19 平均パット数2.05 パーオン率21.3% フェアウェイ率- OB率18.3% バンカー率11.5%,難易度14位/18ホール中 平均スコア4.19 平均パット数2.05 パーオン率21.3% フェアウェイ率- OB率18.3% バンカー率11.5%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.08 パーオン率32.3% フェアウェイ率70.3% OB率26.5% バンカー率3.3%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.08 パーオン率32.3% フェアウェイ率70.3% OB率26.5% バンカー率3.3%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.08 パーオン率32.3% フェアウェイ率70.3% OB率26.5% バンカー率3.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：471yd,Hdcp：7,PAR：4,Reg.：405yd,Hdcp：3,PAR：3,Reg.：160yd,Hdcp：9
5,２オンチャレンジホール,２オンチャレンジホール,２オンチャレンジホール,左ドッグレッグ　中央の木左狙い,左ドッグレッグ　中央の木左狙い,左ドッグレッグ　中央の木左狙い,右グリーン時は右側OB注意,右グリーン時は右側OB注意,右グリーン時は右側OB注意
6,難易度7位/18ホール中 平均スコア6.36 平均パット数2.04 パーオン率28.3% フェアウェイ率54.0% OB率36.8% バンカー率24.3%,難易度7位/18ホール中 平均スコア6.36 平均パット数2.04 パーオン率28.3% フェアウェイ率54.0% OB率36.8% バンカー率24.3%,難易度7位/18ホール中 平均スコア6.36 平均パット数2.04 パーオン率28.3% フェアウェイ率54.0% OB率36.8% バンカー率24.3%,難易度4位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率15.3% フェアウェイ率57.0% OB率37.8% バンカー率18.3%,難易度4位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率15.3% フェアウェイ率57.0% OB率37.8% バンカー率18.3%,難易度4位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率15.3% フェアウェイ率57.0% OB率37.8% バンカー率18.3%,難易度17位/18ホール中 平均スコア3.95 平均パット数1.93 パーオン率28.8% フェアウェイ率- OB率26.8% バンカー率14.8%,難易度17位/18ホール中 平均スコア3.95 平均パット数1.93 パーオン率28.8% フェアウェイ率- OB率26.8% バンカー率14.8%,難易度17位/18ホール中 平均スコア3.95 平均パット数1.93 パーオン率28.8% フェアウェイ率- OB率26.8% バンカー率14.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：521yd,Hdcp：5,PAR：4,Reg.：328yd,Hdcp：13,PAR：4,Reg.：394yd,Hdcp：1
9,谷越え　距離のあるロングホール　中央の木狙い,谷越え　距離のあるロングホール　中央の木狙い,谷越え　距離のあるロングホール　中央の木狙い,距離より正確さ！,距離より正確さ！,距離より正確さ！,距離の長いミドルホール,距離の長いミドルホール,距離の長いミドルホール
10,難易度5位/18ホール中 平均スコア6.44 平均パット数2.07 パーオン率25.8% フェアウェイ率59.3% OB率36.8% バンカー率25.0%,難易度5位/18ホール中 平均スコア6.44 平均パット数2.07 パーオン率25.8% フェアウェイ率59.3% OB率36.8% バンカー率25.0%,難易度5位/18ホール中 平均スコア6.44 平均パット数2.07 パーオン率25.8% フェアウェイ率59.3% OB率36.8% バンカー率25.0%,難易度9位/18ホール中 平均スコア5.41 平均パット数2 パーオン率20.5% フェアウェイ率57.8% OB率29.3% バンカー率23.3%,難易度9位/18ホール中 平均スコア5.41 平均パット数2 パーオン率20.5% フェアウェイ率57.8% OB率29.3% バンカー率23.3%,難易度9位/18ホール中 平均スコア5.41 平均パット数2 パーオン率20.5% フェアウェイ率57.8% OB率29.3% バンカー率23.3%,難易度3位/18ホール中 平均スコア5.54 平均パット数2.1 パーオン率17.3% フェアウェイ率59.0% OB率24.0% バンカー率29.3%,難易度3位/18ホール中 平均スコア5.54 平均パット数2.1 パーオン率17.3% フェアウェイ率59.0% OB率24.0% バンカー率29.3%,難易度3位/18ホール中 平均スコア5.54 平均パット数2.1 パーオン率17.3% フェアウェイ率59.0% OB率24.0% バンカー率29.3%
