,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：347yd,Hdcp：2,PAR：3,Reg.：139yd,Hdcp：8,PAR：4,Reg.：319yd,Hdcp：5
1,比較的距離は短め、先へ行くほど狙いが狭くなる,比較的距離は短め、先へ行くほど狙いが狭くなる,比較的距離は短め、先へ行くほど狙いが狭くなる,距離が短めでやや打ち上げになるショートホール,距離が短めでやや打ち上げになるショートホール,距離が短めでやや打ち上げになるショートホール,左サイドはOB　左右のクロスバンカーもきいている,左サイドはOB　左右のクロスバンカーもきいている,左サイドはOB　左右のクロスバンカーもきいている
2,難易度2位/9ホール中 平均スコア5.52 平均パット数2.11 パーオン率19.3% フェアウェイ率45.3% OB率6.3% バンカー率11.3%,難易度2位/9ホール中 平均スコア5.52 平均パット数2.11 パーオン率19.3% フェアウェイ率45.3% OB率6.3% バンカー率11.3%,難易度2位/9ホール中 平均スコア5.52 平均パット数2.11 パーオン率19.3% フェアウェイ率45.3% OB率6.3% バンカー率11.3%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.97 パーオン率33.8% フェアウェイ率- OB率3.7% バンカー率30.8%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.97 パーオン率33.8% フェアウェイ率- OB率3.7% バンカー率30.8%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.97 パーオン率33.8% フェアウェイ率- OB率3.7% バンカー率30.8%,難易度7位/9ホール中 平均スコア5.23 平均パット数2.05 パーオン率25.8% フェアウェイ率44.8% OB率9.3% バンカー率34.3%,難易度7位/9ホール中 平均スコア5.23 平均パット数2.05 パーオン率25.8% フェアウェイ率44.8% OB率9.3% バンカー率34.3%,難易度7位/9ホール中 平均スコア5.23 平均パット数2.05 パーオン率25.8% フェアウェイ率44.8% OB率9.3% バンカー率34.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：169yd,Hdcp：7,PAR：4,Reg.：405yd,Hdcp：1,PAR：4,Reg.：324yd,Hdcp：4
5,グリーンがバンカーでしっかりガードされ難しい,グリーンがバンカーでしっかりガードされ難しい,グリーンがバンカーでしっかりガードされ難しい,第一打からグリーンへ向け、ゆるやかに打ち下ろし,第一打からグリーンへ向け、ゆるやかに打ち下ろし,第一打からグリーンへ向け、ゆるやかに打ち下ろし,池越えを狙うにはキャリーで約１９０Ｙ必要です,池越えを狙うにはキャリーで約１９０Ｙ必要です,池越えを狙うにはキャリーで約１９０Ｙ必要です
6,難易度8位/9ホール中 平均スコア4.1 平均パット数1.97 パーオン率22.8% フェアウェイ率- OB率1.3% バンカー率41.0%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.97 パーオン率22.8% フェアウェイ率- OB率1.3% バンカー率41.0%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.97 パーオン率22.8% フェアウェイ率- OB率1.3% バンカー率41.0%,難易度1位/9ホール中 平均スコア5.69 平均パット数2.12 パーオン率13.5% フェアウェイ率42.5% OB率2.3% バンカー率14.3%,難易度1位/9ホール中 平均スコア5.69 平均パット数2.12 パーオン率13.5% フェアウェイ率42.5% OB率2.3% バンカー率14.3%,難易度1位/9ホール中 平均スコア5.69 平均パット数2.12 パーオン率13.5% フェアウェイ率42.5% OB率2.3% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.28 平均パット数2.15 パーオン率28.5% フェアウェイ率39.0% OB率3.3% バンカー率9.8%,難易度5位/9ホール中 平均スコア5.28 平均パット数2.15 パーオン率28.5% フェアウェイ率39.0% OB率3.3% バンカー率9.8%,難易度5位/9ホール中 平均スコア5.28 平均パット数2.15 パーオン率28.5% フェアウェイ率39.0% OB率3.3% バンカー率9.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：372yd,Hdcp：9,PAR：5,Reg.：487yd,Hdcp：6,PAR：5,Reg.：508yd,Hdcp：3
9,緩やかな上りが続くミドルホール,緩やかな上りが続くミドルホール,緩やかな上りが続くミドルホール,ティグランドからグリーンまでほぼストレートホール,ティグランドからグリーンまでほぼストレートホール,ティグランドからグリーンまでほぼストレートホール,第一打は右のクロスバンカーに入れないように左狙い,第一打は右のクロスバンカーに入れないように左狙い,第一打は右のクロスバンカーに入れないように左狙い
10,難易度6位/9ホール中 平均スコア5.24 平均パット数2.01 パーオン率24.0% フェアウェイ率42.8% OB率2.7% バンカー率5.3%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.01 パーオン率24.0% フェアウェイ率42.8% OB率2.7% バンカー率5.3%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.01 パーオン率24.0% フェアウェイ率42.8% OB率2.7% バンカー率5.3%,難易度3位/9ホール中 平均スコア6.37 平均パット数2.03 パーオン率28.8% フェアウェイ率38.5% OB率2.3% バンカー率31.5%,難易度3位/9ホール中 平均スコア6.37 平均パット数2.03 パーオン率28.8% フェアウェイ率38.5% OB率2.3% バンカー率31.5%,難易度3位/9ホール中 平均スコア6.37 平均パット数2.03 パーオン率28.8% フェアウェイ率38.5% OB率2.3% バンカー率31.5%,難易度4位/9ホール中 平均スコア6.26 平均パット数2.01 パーオン率26.8% フェアウェイ率48.3% OB率3.0% バンカー率31.8%,難易度4位/9ホール中 平均スコア6.26 平均パット数2.01 パーオン率26.8% フェアウェイ率48.3% OB率3.0% バンカー率31.8%,難易度4位/9ホール中 平均スコア6.26 平均パット数2.01 パーオン率26.8% フェアウェイ率48.3% OB率3.0% バンカー率31.8%
