,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：495yd,Hdcp：5,PAR：3,Reg.：171yd,Hdcp：8,PAR：4,Reg.：390yd,Hdcp：2
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度6位/9ホール中 平均スコア6.28 平均パット数1.99 パーオン率28.0% フェアウェイ率48.8% OB率25.0% バンカー率28.5%,難易度6位/9ホール中 平均スコア6.28 平均パット数1.99 パーオン率28.0% フェアウェイ率48.8% OB率25.0% バンカー率28.5%,難易度6位/9ホール中 平均スコア6.28 平均パット数1.99 パーオン率28.0% フェアウェイ率48.8% OB率25.0% バンカー率28.5%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.96 パーオン率21.0% フェアウェイ率- OB率28.0% バンカー率31.5%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.96 パーオン率21.0% フェアウェイ率- OB率28.0% バンカー率31.5%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.96 パーオン率21.0% フェアウェイ率- OB率28.0% バンカー率31.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.92 パーオン率13.5% フェアウェイ率47.0% OB率29.8% バンカー率27.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.92 パーオン率13.5% フェアウェイ率47.0% OB率29.8% バンカー率27.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.92 パーオン率13.5% フェアウェイ率47.0% OB率29.8% バンカー率27.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：370yd,Hdcp：4,PAR：4,Reg.：430yd,Hdcp：1,PAR：3,Reg.：130yd,Hdcp：7
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,,,
6,難易度5位/9ホール中 平均スコア5.32 平均パット数2.01 パーオン率22.3% フェアウェイ率55.5% OB率30.8% バンカー率24.5%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.01 パーオン率22.3% フェアウェイ率55.5% OB率30.8% バンカー率24.5%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.01 パーオン率22.3% フェアウェイ率55.5% OB率30.8% バンカー率24.5%,難易度1位/9ホール中 平均スコア5.54 平均パット数1.97 パーオン率8.0% フェアウェイ率54.8% OB率22.8% バンカー率19.5%,難易度1位/9ホール中 平均スコア5.54 平均パット数1.97 パーオン率8.0% フェアウェイ率54.8% OB率22.8% バンカー率19.5%,難易度1位/9ホール中 平均スコア5.54 平均パット数1.97 パーオン率8.0% フェアウェイ率54.8% OB率22.8% バンカー率19.5%,難易度9位/9ホール中 平均スコア4.04 平均パット数1.99 パーオン率26.0% フェアウェイ率- OB率19.0% バンカー率29.8%,難易度9位/9ホール中 平均スコア4.04 平均パット数1.99 パーオン率26.0% フェアウェイ率- OB率19.0% バンカー率29.8%,難易度9位/9ホール中 平均スコア4.04 平均パット数1.99 パーオン率26.0% フェアウェイ率- OB率19.0% バンカー率29.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：422yd,Hdcp：3,PAR：5,Reg.：520yd,Hdcp：9,PAR：4,Reg.：373yd,Hdcp：6
9,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
10,難易度2位/9ホール中 平均スコア5.5 平均パット数2 パーオン率12.8% フェアウェイ率50.8% OB率23.3% バンカー率32.5%,難易度2位/9ホール中 平均スコア5.5 平均パット数2 パーオン率12.8% フェアウェイ率50.8% OB率23.3% バンカー率32.5%,難易度2位/9ホール中 平均スコア5.5 平均パット数2 パーオン率12.8% フェアウェイ率50.8% OB率23.3% バンカー率32.5%,難易度7位/9ホール中 平均スコア6.17 平均パット数1.98 パーオン率31.0% フェアウェイ率58.8% OB率21.8% バンカー率28.0%,難易度7位/9ホール中 平均スコア6.17 平均パット数1.98 パーオン率31.0% フェアウェイ率58.8% OB率21.8% バンカー率28.0%,難易度7位/9ホール中 平均スコア6.17 平均パット数1.98 パーオン率31.0% フェアウェイ率58.8% OB率21.8% バンカー率28.0%,難易度3位/9ホール中 平均スコア5.45 平均パット数2.03 パーオン率16.8% フェアウェイ率57.0% OB率28.3% バンカー率22.5%,難易度3位/9ホール中 平均スコア5.45 平均パット数2.03 パーオン率16.8% フェアウェイ率57.0% OB率28.3% バンカー率22.5%,難易度3位/9ホール中 平均スコア5.45 平均パット数2.03 パーオン率16.8% フェアウェイ率57.0% OB率28.3% バンカー率22.5%
